CÓDIGO_INSTITUCIÓN_PADRE;CÓDIGO_INSTITUCIÓN;NOMBRE_INSTITUCIÓN;ESTADO_INSTITUCIÓN;CARÁCTER_ACADÉMICO;SECTOR;REGISTRO_UNICO;CÓDIGO_SNIES_DEL_PROGRAMA;CÓDIGO_ANTERIOR_ICFES;NOMBRE_DEL_PROGRAMA;TITULO_OTORGADO;ESTADO_PROGRAMA;JUSTIFICACION;JUSTIFICACION_DETALLADA;RECONOCIMIENTO_DEL_MINISTERIO;RESOLUCIÓN_DE_APROBACIÓN;FECHA_DE_RESOLUCIÓN;VIGENCIA_AÑOS;FECHA_DE_REGISTRO_EN_SNIES;CAMPO_AMPLIO;CAMPO_ESPECÍFIC;CAMPO_DETALLADO;ÁREA_DE_CONOCIMIENTO;NÚCLEO_BÁSICO_DEL_CONOCIMIENTO;NIVEL_ACADÉMICO;NIVEL_DE_FORMACIÓN;MODALIDAD;NÚMERO_CRÉDITOS;NÚMERO_PERIODOS_DE_DURACIÓN;PERIODICIDAD;SE_OFRECE_POR_CICLOS_PROPEDÉUT;PERIODICIDAD_ADMISIONES;PROGRAMA_EN_CONVENIO;DEPARTAMENTO_OFERTA_PROGRAMA;MUNICIPIO_OFERTA_PROGRAMA;COSTO_MATRÍCULA_ESTUD_NUEVOS
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;5693;170443300001517601100;ECONOMIA;ECONOMISTA;Inactivo;;;n/a;;;;35875,34944;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Economía;Economía, administración, contaduría y afines;Economía;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Boyacá;Chiquinquirá;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1081;170443300001100111100;ECONOMIA;ECONOMISTA;Activo;;;Acreditación de alta calidad;6089;43628;6;35875,34828;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Economía;Economía, administración, contaduría y afines;Economía;Pregrado;Universitaria;Presencial;145;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5180482
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;52000;170443100001100111500;ESTADÍSTICA;PROFESIONAL EN ESTADÍSTICA;Activo;;;Registro calificado;15463;43817;7;38776;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Estadística;Matemáticas y ciencias naturales;Matemáticas, estadística y afines;Pregrado;Universitaria;Presencial;138;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;3820357
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;101295;101295;GOBIERNO Y RELACIONES INTERNACIONALES;PROFESIONAL EN GOBIERNO Y RELACIONES INTERNACIONALES;Activo;;;Registro calificado;3497;43160;7;40841,62354;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Ciencias políticas y educación cívica;Ciencias sociales y humanas;Ciencia política, relaciones internacionales;Pregrado;Universitaria;Presencial;138;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;7690199
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;52052;52052;INGENIERIA AMBIENTAL;INGENIERO AMBIENTAL;Activo;;;Acreditación de alta calidad;3254;43895;4;38803,62738;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería ambiental, sanitaria y afines;Pregrado;Universitaria;Presencial;150;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5390475
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;103712;103712;INGENIERÍA AMBIENTAL;INGENIERO AMBIENTAL;Activo;;;Registro calificado;14699;41892;7;41897,39389;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería ambiental, sanitaria y afines;Pregrado;Universitaria;Presencial;150;10;Semestral;No;Semestral;N;Boyacá;Tunja;5250032
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;101628;101628;INGENIERÍA AMBIENTAL;INGENIERO AMBIENTAL;Activo;;;Registro calificado;13839;43327;7;40998,67185;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería ambiental, sanitaria y afines;Pregrado;Universitaria;Presencial;150;10;Semestral;No;Semestral;N;Meta;Villavicencio;4614524
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;103850;103850;INGENIERÍA AMBIENTAL;INGENIERO AMBIENTAL;Activo;;;Registro calificado;205;44200;7;41964,69412;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería ambiental, sanitaria y afines;Pregrado;Universitaria;Presencial;150;10;Semestral;No;Semestral;N;Santander;Bucaramanga;5200011
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1084;170446240001100111100;INGENIERIA CIVIL;INGENIERO CIVIL;Activo;;;Acreditación de alta calidad;11587;43298;6;35875,34828;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Ingeniería civil y afines;Pregrado;Universitaria;Presencial;158;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;6200384
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;103924;103924;INGENIERÍA CIVIL;INGENIERO CIVIL;Activo;;;Registro calificado;8058;44327;7;41987,88654;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Ingeniería civil y afines;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Santander;Bucaramanga;5300048
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;102023;102023;INGENIERÍA CIVIL;INGENIERO CIVIL;Activo;;;Registro calificado;10662;43746;7;41211,72198;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Ingeniería civil y afines;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Meta;Villavicencio;4876036
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;10114;170446200111100111100;INGENIERIA DE MATERIALES;INGENIERO DE MATERIALES;Inactivo;;;n/a;;;;36572,46522;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de minas, metalurgia y afines;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;3904;170443840001100111100;INGENIERIA DE TELECOMUNICACIONES;INGENIERO DE TELECOMUNICACIONES;Activo;;;Acreditación de alta calidad;29161;43095;4;35875,34898;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;155;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5577000
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;6506;170443840000500101100;INGENIERIA DE TELECOMUNICACIONES;INGENIERIO DE TELECOMUNICACIONES;Inactivo;;Inactivar por solicitud de la ies 2018-er-139819;n/a;;;;35875,3497;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1085;170446210381100111100;INGENIERIA ELECTRONICA;INGENIERO ELECTRONICO;Activo;;;Acreditación de alta calidad;17737;43419;6;35875,34828;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;161;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5910000
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;52595;52595;INGENIERIA EN INFORMATICA;INGENIERO INFORMATICO;Activo;;;Registro calificado;3428;41712;8;39113;Tecnologías de la Información y la Comunicación (TIC);Tecnologías de la Información y la Comunicación (TIC);Uso de computadores;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2778402
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;105774;105774;INGENIERÍA EN LOGISTICA Y OPERACIONES;INGENIERO EN  LOGISTICA Y  OPERACIONES;Activo;;;Registro calificado;16600;42594;7;42598,85089;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Distancia (tradicional);162;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2992080
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;106590;106590;INGENIERÍA INDUSTRIAL;INGENIERO (A) INDUSTRIAL;Activo;;;Registro calificado;26789;43068;7;43077,75997;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;144;8;Semestral;No;Semestral;N;Meta;Villavicencio;4696006
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;102083;102083;INGENIERÍA INDUSTRIAL;INGENIERO (A)  INDUSTRIAL;Activo;;;Registro calificado;10913;43755;7;41253,69794;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;144;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;6450270
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1086;170446210001100111100;INGENIERIA MECANICA;INGENIERO MECANICO;Activo;;;Acreditación de alta calidad;16809;42601;5;35875,34828;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería mecánica y afines;Pregrado;Universitaria;Presencial;158;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;6150320
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;20610;170446210001500101100;INGENIERIA MECANICA;INGENIERO MECÁNICO;Inactivo;;Se inactiva por vencimiento de registro calificado;Registro calificado;11260;40879;7;38288;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería mecánica y afines;Pregrado;Universitaria;Presencial;158;10;Semestral;No;Semestral;N;Boyacá;Tunja;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;52271;52271;INGENIERIA MECANICA;INGENIERO MECANICO;Inactivo;;Se inactiva por vencimiento de registro calificado;Registro calificado;4286;38929;7;38932;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería mecánica y afines;Pregrado;Universitaria;Presencial;167;10;Semestral;No;Semestral;N;Meta;Villavicencio;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;106581;106581;INGENIERÍA MECÁNICA;INGENIERO MECÁNICO;Activo;;;Registro calificado;26790;43068;7;43073,81672;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería mecánica y afines;Pregrado;Universitaria;Presencial;158;10;Semestral;No;Semestral;N;Meta;Villavicencio;4674030
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;105856;105856;LICENCIATURA EN ARTES PLASTICAS;LICENCIADO EN ARTES PLÁSTICAS;Activo;;Programa vigente res. 5513 de 21 de agosto de 2009;Registro calificado;18451;42633;7;42638,93228;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Valle del Cauca;Cali;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;54806;54806;LICENCIATURA EN ARTES PLASTICAS Y VISUALES;LICENCIADO EN ARTES PLÁSTICAS Y VISUALES;Inactivo;;Programa vigente res. 5513 de 21 de agosto de 2009;Registro calificado;5513;40046;7;40051;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;5;Anual;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;105858;105858;LICENCIATURA EN BIOLOGÍA;LICENCIADO EN BIOLOGÍA;Activo;;;Acreditación de alta calidad;27246;43073;4;42639,90736;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2820150
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;20034;170445743701100112300;LICENCIATURA EN BIOLOGIA CON ENFASIS EN EDUCACION AMBIENTAL;LICENCIADO EN BIOLOGÍA CON ÉNFASIS EN EDUCACIÓN AMBIENTAL;Inactivo;;;Registro calificado;5228;40354;7;37944;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;3225;170443703331100112300;LICENCIATURA EN EDUCACION AMBIENTAL Y DESARROLLO COMUNITARIO;LICENCIADO EN EDUCACION AMBIENTAL Y DESARROLLO COMUNITARIO;Inactivo;;;n/a;;;;35875,3488;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;12094;170443724001100112301;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA;LICENCIADO(A)  EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA;Inactivo;;;Registro calificado;4952;40347;7;37048,49398;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;12092;170445103701100112300;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS;LICENCIADO(A) EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS;Inactivo;;;Registro calificado;5227;40354;7;37048,45707;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;106020;106020;LICENCIATURA EN EDUCACION BASICA PRIMARIA;LICENCIADO(A)  EN EDUCACION BASICA PRIMARIA;Inactivo;;Se inactiva por vencimiento de registro calificado;Registro calificado;4952;40347;7;42701,34752;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1073;170443723071100112300;LICENCIATURA EN EDUCACION BASICA Y PROMOCION DE LA COMUNIDAD;LICENCIADO EN EDUCACION BASICA Y PROMOCION DE LA COMUNIDAD;Inactivo;;;n/a;;;;35875,34828;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);;;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;105776;105776;LICENCIATURA EN EDUCACION INFANTIL;LICENCIADO(A) EN EDUCACION INFANTIL;Activo;;;Acreditación de alta calidad;27243;43073;4;42598,89538;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2137200
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1074;170443723061100112300;LICENCIATURA EN EDUCACION PREESCOLAR;LICENCIADO(A) EN EDUCACION PREESCOLAR;Inactivo;;;Registro calificado;10211;40504;7;35875,34828;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;106034;106034;LICENCIATURA EN EDUCACION RELIGIOSA;LICENCIADO(A) EN EDUCACION RELIGIOSA;Activo;;;Acreditación de alta calidad;27244;43073;4;42701,88127;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2634293
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1075;170441003701100112300;LICENCIATURA EN FILOSOFIA;LICENCIADO EN FILOSOFIA;Inactivo;;;n/a;;;;35875,34828;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);;8;Semestral;No;Anual;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;106035;106035;LICENCIATURA EN FILOSOFIA;LICENCIADO(A) EN FILOSOFIA;Inactivo;;Se inactiva por vencimiento de registro calificado;Registro calificado;4953;40347;7;42701,88521;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1076;170441009001100112300;LICENCIATURA EN FILOSOFIA E HISTORIA;LICENCIADO EN FILOSOFIA E HISTORIA;Inactivo;;;n/a;;;;35875,34828;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);;8;Semestral;No;Anual;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;10798;170443721701100112300;LICENCIATURA EN FILOSOFIA, ETICA Y VALORES HUMANOS;LICENCIADO(A) EN FILOSOFIA, ETICA Y VALORES HUMANOS;Inactivo;;Por solicitud de la ies 2017-er-099630;n/a;;;;36811,45513;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;10793;170441000011100112300;LICENCIATURA EN FILOSOFIA, PENSAMIENTO POLITICO Y ECONOMICO;LICENCIADO(A) EN FILOSOFIA, PENSAMIENTO POLITICO Y ECONOMICO;Inactivo;;;Registro calificado;4953;40347;7;36810,59135;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;10792;170443063701100112300;LICENCIATURA EN FILOSOFIA Y CULTURA PARA LA PAZ;LICENCIADO(A) EN FILOSOFIA Y CULTURA PARA LA PAZ;Inactivo;;;Registro calificado;2108;36724;7;36810,58281;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;1077;170441002001100112300;LICENCIATURA EN FILOSOFIA Y EDUCACION RELIGIOSA;LICENCIADO(A) EN FILOSOFIA Y EDUCACION RELIGIOSA;Inactivo;;;Registro calificado;4249;40329;7;35875,34828;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (tradicional);157;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1704;1704;UNIVERSIDAD SANTO TOMAS;Activa;Universidad;Privado;;13217;170441000011100111100;LICENCIATURA EN FILOSOFIA Y LENGUA CASTELLANA;LICENCIADO(A) EN FILOSOFIA Y LENGUA CASTELLANA;Inactivo;;;Acreditación de alta calidad;10735;40177;8;37154,4358;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;158;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
